Subject,MTurk,Type,Condition,Item,WordNo,Word,Foil,CorrectChoice,RT
1674630794,79047aa7a3de0339d7164d6c93a27226,SubHtmlFlash,NPclefts_for_plur,64,8,up,can,yes,697
1674630794,79047aa7a3de0339d7164d6c93a27226,SubHtmlFlash,NPclefts_for_plur,64,9,the,does,yes,725
1674630794,79047aa7a3de0339d7164d6c93a27226,SubHtmlFlash,NPclefts_for_plur,64,10,tent.,pops.,yes,787
1674630794,79047aa7a3de0339d7164d6c93a27226,QuestionAlt,NPclefts_for_plur,64,Who inflated the air mattress?,only the camp director,1,,
1674630794,79047aa7a3de0339d7164d6c93a27226,Form,questionnaire,NULL,age,19,,,
1674630794,79047aa7a3de0339d7164d6c93a27226,Form,questionnaire,NULL,language,English,,,
1674630794,79047aa7a3de0339d7164d6c93a27226,Form,questionnaire,NULL,id,63268e60fbfb9c73671faa37,,,
1674630794,79047aa7a3de0339d7164d6c93a27226,Form,questionnaire,NULL,_REACTION_TIME_,16156,,,
1674630824,428a29ff1b2e4263880e49d503c7234f,Form,consent,NULL,_REACTION_TIME_,5927,,,
1674630824,428a29ff1b2e4263880e49d503c7234f,Form,intro-1,NULL,_REACTION_TIME_,372752,,,
1674630824,428a29ff1b2e4263880e49d503c7234f,Form,intro-2,NULL,_REACTION_TIME_,31320,,,
1674630824,428a29ff1b2e4263880e49d503c7234f,Form,intro-3,NULL,_REACTION_TIME_,25688,,,
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_1,NULL,0,After,x-x-x,yes,5005
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_1,NULL,1,this%2C,walk%2C,yes,1014
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_1,NULL,2,Frits,Eyes,yes,1164
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_1,NULL,3,tried,world,yes,815
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_1,NULL,4,to,sit,yes,712
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_1,NULL,5,remember,external,yes,895
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_1,NULL,6,the,sat,yes,1113
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_1,NULL,7,dream,forth,yes,864
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_1,NULL,8,he,thy,yes,597
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_1,NULL,9,just,cold,yes,842
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_1,NULL,10,had.,me.,yes,704
1674630824,428a29ff1b2e4263880e49d503c7234f,QuestionAlt,practice_1,NULL,Did Frits just wake up?,Yes,1,,
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_2,NULL,0,John,x-x-x,yes,1551
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_2,NULL,1,probably,theories,yes,750
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_2,NULL,2,already,authors,yes,1068
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_2,NULL,3,made,edge,yes,777
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_2,NULL,4,other,wants,yes,732
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_2,NULL,5,plans.,layer.,yes,933
1674630824,428a29ff1b2e4263880e49d503c7234f,QuestionAlt,practice_2,NULL,Is Person 1 throwing a party?,Yes,1,,
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_3,NULL,0,She,x-x-x,yes,967
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_3,NULL,1,promised,colleges,yes,774
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_3,NULL,2,herself,evident,yes,638
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_3,NULL,3,never,count,yes,731
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_3,NULL,4,to,sky,yes,533
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_3,NULL,5,eat,joy,yes,622
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_3,NULL,6,this,view,yes,621
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_3,NULL,7,much,hear,yes,814
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_3,NULL,8,again.,motor.,yes,536
1674630824,428a29ff1b2e4263880e49d503c7234f,QuestionAlt,practice_3,NULL,Was Sophia still hungry?,No,1,,
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_4,NULL,0,He,x-x-x,yes,1066
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_4,NULL,1,made,boat,yes,704
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_4,NULL,2,a,die,yes,775
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_4,NULL,3,scarf,dries,yes,822
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_4,NULL,4,with,thou,yes,691
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_4,NULL,5,soft,sale,yes,873
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_4,NULL,6,yarn,heap,yes,783
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_4,NULL,7,and,our,yes,765
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_4,NULL,8,long,thou,yes,936
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_4,NULL,9,fringes%2C,coaches%2C,yes,936
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_4,NULL,10,as,aid,yes,864
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_4,NULL,11,a,why,yes,617
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_4,NULL,12,birthday,consumed,yes,661
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_4,NULL,13,present,periods,yes,938
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_4,NULL,14,for,end,yes,811
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_4,NULL,15,his,can,yes,696
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_4,NULL,16,partner.,obliged.,yes,853
1674630824,428a29ff1b2e4263880e49d503c7234f,QuestionAlt,practice_4,NULL,Did Amos have a lot to do?,No,1,,
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_5,NULL,0,Nothing,x-x-x,yes,985
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_5,NULL,1,special%2C,density%2C,yes,923
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_5,NULL,2,but,ago,yes,869
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_5,NULL,3,at,mid,yes,642
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_5,NULL,4,least,plans,yes,902
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_5,NULL,5,it&apos;s,nor,yes,730
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_5,NULL,6,not,eye,yes,729
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_5,NULL,7,as,net,yes,774
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_5,NULL,8,cold,bear,yes,745
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_5,NULL,9,as,few,yes,672
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_5,NULL,10,yesterday,physician,yes,771
1674630824,428a29ff1b2e4263880e49d503c7234f,QuestionAlt,practice_5,NULL,Is Person 1 wondering about the weather?,Yes,1,,
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_6,NULL,0,It’s,x-x-x,yes,611
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_6,NULL,1,ten,lot,yes,1377
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_6,NULL,2,past,flow,yes,931
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_6,NULL,3,three.,agree.,yes,646
1674630824,428a29ff1b2e4263880e49d503c7234f,QuestionAlt,practice_6,NULL,Is it ten past six?,No,1,,
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_7,NULL,0,He,x-x-x,yes,577
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_7,NULL,1,accepted,marriage,yes,792
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_7,NULL,2,a,eat,yes,560
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_7,NULL,3,mafia,yarns,yes,886
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_7,NULL,4,bribe,feats,yes,692
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_7,NULL,5,three,glass,yes,906
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_7,NULL,6,days,copy,yes,696
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_7,NULL,7,earlier%2C,follows%2C,yes,879
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_7,NULL,8,in,dog,yes,793
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_7,NULL,9,a,are,yes,663
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_7,NULL,10,quiet,prove,yes,767
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_7,NULL,11,booth,piled,yes,881
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_7,NULL,12,at,us,yes,751
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_7,NULL,13,a,sun,yes,635
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_7,NULL,14,fancy,aloud,yes,825
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_7,NULL,15,restaurant,commentary,yes,795
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_7,NULL,16,near,hard,yes,729
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_7,NULL,17,city,core,yes,753
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,practice_7,NULL,18,hall.,evil.,yes,734
1674630824,428a29ff1b2e4263880e49d503c7234f,QuestionAlt,practice_7,NULL,Did Amelia denounce Nathan?,Yes,1,,
1674630824,428a29ff1b2e4263880e49d503c7234f,Form,postPractice,NULL,_REACTION_TIME_,16664,,,
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_1,NULL,0,Angelique,x-x-x,yes,753
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_1,NULL,1,gave,fast,yes,741
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_1,NULL,2,Celia,Quail,yes,934
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_1,NULL,3,her,fit,yes,610
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_1,NULL,4,number,affect,yes,723
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_1,NULL,5,an,us,yes,1392
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_1,NULL,6,hour,data,yes,960
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_1,NULL,7,later%2C,doubt%2C,yes,682
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_1,NULL,8,on,eat,yes,831
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_1,NULL,9,her,map,yes,692
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_1,NULL,10,lunch,chose,yes,761
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_1,NULL,11,break,least,yes,652
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_1,NULL,12,in,lot,yes,733
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_1,NULL,13,the,sun,yes,708
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_1,NULL,14,park,born,yes,842
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_1,NULL,15,by,am,yes,931
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_1,NULL,16,her,has,yes,844
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_1,NULL,17,office.,taught.,yes,857
1674630824,428a29ff1b2e4263880e49d503c7234f,QuestionAlt,burnin_1,NULL,Did Celia call Angelique?,Yes,1,,
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_5,NULL,0,I,x-x-x,yes,980
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_5,NULL,1,did,bad,yes,825
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_5,NULL,2,laundry,donated,yes,762
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_5,NULL,3,this,self,yes,751
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_5,NULL,4,morning%2C,nations%2C,yes,766
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_5,NULL,5,at,sin,yes,889
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_5,NULL,6,the,die,yes,656
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_5,NULL,7,laundromat,cosmonauts,yes,773
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_5,NULL,8,on,sin,yes,754
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_5,NULL,9,the,sum,yes,675
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_5,NULL,10,corner,indeed,yes,730
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_5,NULL,11,by,eat,yes,816
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_5,NULL,12,the,nor,yes,689
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_5,NULL,13,supermarket.,reproducing.,yes,878
1674630824,428a29ff1b2e4263880e49d503c7234f,QuestionAlt,burnin_5,NULL,Is Person 1 wondering about yesterday?,No,1,,
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_3,NULL,0,He,x-x-x,yes,773
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_3,NULL,1,went,blue,yes,739
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_3,NULL,2,to,sky,yes,510
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_3,NULL,3,a,ago,yes,714
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_3,NULL,4,party,units,yes,766
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_3,NULL,5,that,rise,yes,652
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_3,NULL,6,night,sharp,yes,747
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_3,NULL,7,at,mid,yes,756
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_3,NULL,8,an,sum,yes,856
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_3,NULL,9,art,had,yes,992
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_3,NULL,10,gallery,resolve,yes,638
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_3,NULL,11,in,bit,yes,671
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_3,NULL,12,the,sum,yes,531
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_3,NULL,13,trendy,deport,yes,857
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_3,NULL,14,part,here,yes,812
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_3,NULL,15,of,ran,yes,505
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_3,NULL,16,town.,note.,yes,840
1674630824,428a29ff1b2e4263880e49d503c7234f,QuestionAlt,burnin_3,NULL,Did George clean his apartment?,Yes,1,,
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_4,NULL,0,I,x-x-x,yes,699
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_4,NULL,1,think,owner,yes,698
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_4,NULL,2,I,Sat,yes,676
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_4,NULL,3,last,boys,yes,779
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_4,NULL,4,saw,sky,yes,702
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_4,NULL,5,them,anti,yes,692
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_4,NULL,6,on,aid,yes,689
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_4,NULL,7,the,sum,yes,629
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_4,NULL,8,coffee,engage,yes,607
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_4,NULL,9,table%2C,truth%2C,yes,764
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_4,NULL,10,but,sin,yes,728
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_4,NULL,11,don&apos;t,shift,yes,782
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_4,NULL,12,know,coal,yes,762
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_4,NULL,13,if,net,yes,611
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_4,NULL,14,they&apos;re,appeals,yes,745
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_4,NULL,15,still,unity,yes,631
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_4,NULL,16,there.,refer.,yes,799
1674630824,428a29ff1b2e4263880e49d503c7234f,QuestionAlt,burnin_4,NULL,Is Person 1 looking for their keys?,Yes,1,,
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_2,NULL,0,Kenji,x-x-x,yes,809
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_2,NULL,1,ordered,quality,yes,689
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_2,NULL,2,coffee,define,yes,692
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_2,NULL,3,for,sin,yes,689
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_2,NULL,4,both,than,yes,1056
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_2,NULL,5,of,ago,yes,625
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,burnin_2,NULL,6,them.,true.,yes,714
1674630824,428a29ff1b2e4263880e49d503c7234f,QuestionAlt,burnin_2,NULL,Did Kimi order coffee?,No,1,,
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,prime_assoc_alt,29,0,I,x-x-x,yes,747
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,prime_assoc_alt,29,1,think,boats,yes,560
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,prime_assoc_alt,29,2,she,met,yes,714
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,prime_assoc_alt,29,3,said,silk,yes,613
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,prime_assoc_alt,29,4,it,got,yes,693
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,prime_assoc_alt,29,5,was,lake,yes,735
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,prime_assoc_alt,29,6,a,or,yes,632
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,prime_assoc_alt,29,7,napkin,shrinks,yes,914
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,prime_assoc_alt,29,8,that,hear,yes,616
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,prime_assoc_alt,29,9,suddenly,guardian,yes,716
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,prime_assoc_alt,29,10,fell,math,yes,707
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,prime_assoc_alt,29,11,on,uses,yes,718
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,prime_assoc_alt,29,12,the,was,yes,596
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,prime_assoc_alt,29,13,floor%2C,refer%2C,yes,674
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,prime_assoc_alt,29,14,but,thin,yes,680
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,prime_assoc_alt,29,15,I,got,yes,553
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,prime_assoc_alt,29,16,might,coasts,yes,1082
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,prime_assoc_alt,29,17,be,up,yes,621
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,prime_assoc_alt,29,18,wrong.,basis.,yes,937
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_conj_plur,78,0,The,x-x-x,yes,529
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_conj_plur,78,1,next,seen,yes,748
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_conj_plur,78,2,day%2C,hear%2C,yes,662
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_conj_plur,78,3,it,eat,yes,725
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_conj_plur,78,4,was,jobs,yes,640
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_conj_plur,78,5,the,must,yes,694
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_conj_plur,78,6,amateur,expects,yes,913
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_conj_plur,78,7,who,shall,yes,1304
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_conj_plur,78,8,went,them,yes,1025
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_conj_plur,78,9,for,you,yes,658
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_conj_plur,78,10,a,is,yes,603
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_conj_plur,78,11,bike,ones,yes,718
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_conj_plur,78,12,ride.,any.,yes,630
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_with_plur,79,0,When,x-x-x,yes,788
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_with_plur,79,1,it,who,yes,1124
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_with_plur,79,2,was,mind,yes,672
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_with_plur,79,3,ready%2C,worry%2C,yes,903
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_with_plur,79,4,it,seem,yes,890
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_with_plur,79,5,was,go,yes,618
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_with_plur,79,6,the,we,yes,857
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_with_plur,79,7,bride,wears,yes,919
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_with_plur,79,8,who,any,yes,744
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_with_plur,79,9,noticed,adverb,yes,789
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_with_plur,79,10,that,ago,yes,901
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_with_plur,79,11,the,been,yes,613
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_with_plur,79,12,flowers,myself,yes,825
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_with_plur,79,13,were,luck,yes,786
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_with_plur,79,14,the,am,yes,867
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_with_plur,79,15,wrong,shall,yes,704
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,NPclefts_with_plur,79,16,color.,argue.,yes,867
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,filler_nonhigh_back_15,111,0,She,x-x-x,yes,679
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,filler_nonhigh_back_15,111,1,referred,material,yes,870
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,filler_nonhigh_back_15,111,2,him,of,yes,650
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,filler_nonhigh_back_15,111,3,to,bog,yes,744
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,filler_nonhigh_back_15,111,4,someone,whereas,yes,738
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,filler_nonhigh_back_15,111,5,else,ways,yes,718
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,filler_nonhigh_back_15,111,6,the,bask,yes,698
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,filler_nonhigh_back_15,111,7,previous,continue,yes,1024
1674630824,428a29ff1b2e4263880e49d503c7234f,SubHtmlFlash,filler_nonhigh_back_15,111,8,morning%2C,located%2C,yes,637
